file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/WialonProtocol.java,org.traccar.protocol.WialonProtocol,class,4,4,0,4,1,2,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/ObdDongleProtocolDecoder.java,org.traccar.protocol.ObdDongleProtocolDecoder,class,8,9,1,8,9,2,0,33,1,0.4761905,0.0,0.0,3,1,1,1,1,0,2,0,0,0,7,7,7,0,0,0,7,0,2,70,3,0,4,0,2,0,27,22,6,22,1,0,0,0,70,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Jt600ProtocolDecoder.java,org.traccar.protocol.Jt600ProtocolDecoder,class,14,16,2,14,61,2,0,70,39,0.8,0.0,0.0,10,3,1,6,1,2,4,0,0,0,3,3,0,3,0,0,3,0,6,264,18,1,20,0,4,73,85,52,17,45,3,0,0,0,101,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/AppelloProtocol.java,org.traccar.protocol.AppelloProtocol$Anonymous1,anonymous,6,6,0,6,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/DishaProtocolDecoder.java,org.traccar.protocol.DishaProtocolDecoder,class,9,10,1,9,5,2,0,22,0,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1,0,0,34,3,0,2,0,0,23,11,4,3,4,1,0,0,0,33,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/CsvExportProvider.java,org.traccar.reports.CsvExportProvider,class,4,5,1,4,2,1,0,22,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,3,30,0,0,0,1,1,17,0,5,0,13,1,0,0,8,22,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/CityeasyProtocol.java,org.traccar.protocol.CityeasyProtocol,class,4,4,0,4,1,2,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,12,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/FoxProtocol.java,org.traccar.protocol.FoxProtocol,class,4,4,0,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/ApelProtocolDecoder.java,org.traccar.protocol.ApelProtocolDecoder,class,8,10,2,8,25,2,0,32,0,0.6442308,0.0,0.0,4,0,1,2,1,0,2,0,0,0,26,24,24,2,0,0,24,0,0,146,4,2,18,0,1,0,55,47,12,42,4,0,0,0,72,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/MeiligaoProtocol.java,org.traccar.protocol.MeiligaoProtocol$Anonymous2,anonymous,4,4,0,4,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/XirgoProtocolEncoder.java,org.traccar.protocol.XirgoProtocolEncoder,class,3,5,2,3,3,4,0,3,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,13,2,0,0,0,0,1,1,0,1,0,1,0,0,0,10,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Xexun2FrameEncoder.java,org.traccar.protocol.Xexun2FrameEncoder,class,3,4,1,3,8,2,0,8,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,4,0,0,0,13,1,0,1,2,0,0,0,17,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Xrb28Protocol.java,org.traccar.protocol.Xrb28Protocol$Anonymous1,anonymous,7,7,0,7,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/PiligrimProtocol.java,org.traccar.protocol.PiligrimProtocol$Anonymous1,anonymous,6,6,0,6,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/EskyFrameDecoder.java,org.traccar.protocol.EskyFrameDecoder,class,4,4,0,4,3,2,0,5,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,0,0,0,3,2,2,2,2,0,0,0,17,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Avl301Protocol.java,org.traccar.protocol.Avl301Protocol,class,4,4,0,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/MeiligaoProtocol.java,org.traccar.protocol.MeiligaoProtocol$Anonymous1,anonymous,5,5,0,5,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarcomProtocol.java,org.traccar.protocol.StarcomProtocol,class,4,5,1,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StbProtocol.java,org.traccar.protocol.StbProtocol$Anonymous1,anonymous,6,6,0,6,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/database/MediaManager.java,org.traccar.database.MediaManager,class,6,7,1,6,8,1,0,14,0,0.5,0.33333334,0.33333334,4,0,3,1,0,0,3,0,0,0,2,1,0,2,0,0,2,0,2,37,4,1,2,1,0,4,1,11,2,10,3,0,0,0,38,1,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/HunterProProtocolDecoder.java,org.traccar.protocol.HunterProProtocolDecoder,class,9,9,0,9,4,2,0,24,0,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,1,1,0,1,0,0,1,0,0,28,3,0,1,0,0,12,8,5,0,5,1,0,0,0,36,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Tr900Protocol.java,org.traccar.protocol.Tr900Protocol,class,4,4,0,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NavigilProtocol.java,org.traccar.protocol.NavigilProtocol,class,4,4,0,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/resource/AttributeResource.java,org.traccar.api.resource.AttributeResource,class,18,18,0,18,8,2,0,13,10,0.8,0.0,0.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,0,39,7,0,1,0,0,8,0,4,0,5,2,0,0,0,30,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/R12wProtocol.java,org.traccar.protocol.R12wProtocol,class,4,4,0,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/SanavProtocol.java,org.traccar.protocol.SanavProtocol,class,4,4,0,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/notificators/NotificatorTraccar.java,org.traccar.notificators.NotificatorTraccar,class,12,12,0,12,3,1,0,13,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,4,0,0,4,0,0,4,0,0,34,0,0,0,0,0,8,0,12,1,7,1,0,2,0,20,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/security/LoginService.java,org.traccar.api.security.LoginService,class,17,19,2,17,16,1,0,14,0,0.45,1.0,1.0,4,0,3,1,0,0,3,0,0,0,5,0,0,5,0,0,5,0,0,50,5,0,7,0,0,5,0,10,0,8,2,0,0,0,28,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/KenjiProtocolDecoder.java,org.traccar.protocol.KenjiProtocolDecoder,class,9,10,1,9,11,2,0,27,1,0.33333334,0.0,0.0,3,0,1,1,1,0,2,0,0,0,1,1,0,1,0,0,1,0,0,46,8,0,1,0,0,14,18,5,0,5,1,0,0,0,38,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/IdplProtocol.java,org.traccar.protocol.IdplProtocol,class,4,4,0,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Tk102Protocol.java,org.traccar.protocol.Tk102Protocol$Anonymous1,anonymous,4,4,0,4,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,7,0,1,0,0,0,0,0,13,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/handler/GeocoderHandler.java,org.traccar.handler.GeocoderHandler$Anonymous1,anonymous,0,0,0,0,2,1,0,3,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,-1,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/mail/MailManager.java,org.traccar.mail.MailManager,interface,2,4,2,2,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NavtelecomProtocol.java,org.traccar.protocol.NavtelecomProtocol,class,4,4,0,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/speedlimit/SpeedLimitProvider.java,org.traccar.speedlimit.SpeedLimitProvider$SpeedLimitProviderCallback,interface,0,0,0,0,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/storage/query/Condition.java,org.traccar.storage.query.Condition$Between,innerclass,1,1,0,1,6,1,0,0,5,0.6666667,0.33333334,1.0,6,0,6,0,0,0,6,0,0,0,5,0,0,5,0,0,5,0,0,29,5,0,0,0,0,0,0,5,0,5,0,0,0,0,12,0,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/AddressFormat.java,org.traccar.geocoder.AddressFormat,class,2,21,19,2,6,2,0,13,8,0.6,0.16666667,0.16666667,5,1,4,1,0,0,4,0,0,0,1,0,0,1,0,0,1,0,9,36,2,0,1,0,0,14,0,15,1,3,1,0,0,0,33,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/RitiProtocol.java,org.traccar.protocol.RitiProtocol$Anonymous1,anonymous,4,4,0,4,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,13,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/CityeasyProtocolDecoder.java,org.traccar.protocol.CityeasyProtocolDecoder,class,12,13,1,12,7,2,0,37,0,0.33333334,0.0,0.0,2,0,1,0,1,0,2,0,0,0,9,9,8,1,0,0,9,0,2,50,4,0,3,0,0,16,19,16,2,16,2,0,0,0,65,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/web/WebServer.java,org.traccar.web.WebServer$Anonymous2,anonymous,3,3,0,3,3,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,8,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/schedule/TaskHealthCheck.java,org.traccar.schedule.TaskHealthCheck$SystemD,interface,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/web/ConsoleServlet.java,org.traccar.web.ConsoleServlet,class,6,8,2,6,3,2,0,10,0,0.25,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,1,0,2,0,0,2,0,0,26,0,0,0,1,0,7,0,7,1,6,1,0,0,0,30,1,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OkoProtocolDecoder.java,org.traccar.protocol.OkoProtocolDecoder,class,11,12,1,11,7,2,0,32,1,0.33333334,0.0,0.0,3,0,1,1,1,0,2,0,0,0,1,1,0,1,0,0,1,0,2,47,5,0,1,0,0,19,5,7,2,6,1,0,0,0,38,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/JidoProtocol.java,org.traccar.protocol.JidoProtocol,class,4,4,0,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/handler/RemoteAddressHandler.java,org.traccar.handler.RemoteAddressHandler,class,7,8,1,7,5,2,0,7,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,17,0,0,1,0,0,0,0,4,0,4,2,0,0,0,21,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Tr20ProtocolDecoder.java,org.traccar.protocol.Tr20ProtocolDecoder,class,10,12,2,10,6,2,0,26,0,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,2,2,0,2,0,0,2,0,0,36,4,0,2,0,0,20,1,6,2,5,2,0,0,0,41,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NiotProtocolDecoder.java,org.traccar.protocol.NiotProtocolDecoder,class,9,10,1,9,14,2,0,42,0,0.33333334,0.0,0.0,3,0,1,1,1,0,2,0,0,0,2,2,2,0,0,0,2,0,0,92,3,1,3,0,0,0,37,14,6,14,3,0,0,0,57,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NavigilProtocol.java,org.traccar.protocol.NavigilProtocol$Anonymous1,anonymous,4,4,0,4,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/config/Keys.java,org.traccar.config.Keys,class,11,11,0,11,1,1,0,2,0,0.0,-1.0,-1.0,1,0,0,1,0,0,0,0,0,0,210,210,210,0,0,0,210,0,210,214,0,0,0,0,0,224,16,210,0,210,0,0,0,0,728,17,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/handler/GeolocationHandler.java,org.traccar.handler.GeolocationHandler,class,10,13,3,10,12,2,0,25,1,0.44444442,1.0,1.0,3,0,2,1,0,0,2,0,0,0,6,1,0,6,0,0,6,0,0,61,1,0,3,0,1,0,3,8,0,8,4,1,0,0,37,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WindowsService.java,org.traccar.WindowsService,class,10,13,3,10,19,1,0,24,0,0.6666666,0.71428573,0.71428573,9,0,7,2,0,0,7,1,0,0,4,1,0,4,0,0,3,0,1,130,3,1,9,0,0,11,2,34,2,25,2,0,2,0,66,1025,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/DolphinProtocolDecoder.java,org.traccar.protocol.DolphinProtocolDecoder,class,9,10,1,9,7,2,0,47,1,0.0,0.0,0.0,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,55,3,2,3,0,0,0,6,13,2,13,3,0,0,0,43,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/HuabaoProtocol.java,org.traccar.protocol.HuabaoProtocol$Anonymous1,anonymous,5,5,0,5,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/resource/ServerResource.java,org.traccar.api.resource.ServerResource,class,21,21,0,21,8,2,0,19,4,0.6666667,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,4,33,4,0,3,0,0,8,0,2,0,5,1,0,0,0,29,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/web/WebServer.java,org.traccar.web.WebServer$Anonymous1,anonymous,2,2,0,2,4,1,0,9,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,1,0,0,5,0,1,1,1,1,0,0,0,25,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/forward/EventForwarder.java,org.traccar.forward.EventForwarder,interface,2,4,2,2,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/StopsReportProvider.java,org.traccar.reports.StopsReportProvider,class,14,15,1,14,8,1,0,24,0,0.16666667,1.0,1.0,4,0,3,1,0,0,3,0,0,0,3,0,0,3,0,0,3,0,2,51,2,2,1,1,0,7,1,14,0,14,3,0,0,0,43,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/BoxProtocol.java,org.traccar.protocol.BoxProtocol,class,4,4,0,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/BaseProtocolPoller.java,org.traccar.BaseProtocolPoller,class,4,5,1,4,6,2,1,8,2,0.5,0.33333334,0.5,4,0,3,0,1,0,4,1,0,0,2,0,0,2,0,0,1,0,0,21,0,0,1,0,0,0,2,3,0,2,1,0,0,1,21,1025,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/CellocatorProtocolDecoder.java,org.traccar.protocol.CellocatorProtocolDecoder,class,9,12,3,9,28,2,0,43,20,0.78571427,0.0,0.0,8,1,2,5,1,0,3,0,0,0,7,7,1,0,0,6,7,0,3,195,11,3,8,0,0,1,63,31,37,30,3,0,0,0,79,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/AustinNbProtocol.java,org.traccar.protocol.AustinNbProtocol,class,4,4,0,4,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/GeocoderException.java,org.traccar.geocoder.GeocoderException,class,0,1,1,0,1,4,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/model/Typed.java,org.traccar.model.Typed,class,1,3,2,1,8,1,0,3,0,0.0,1.0,1.0,5,0,5,0,0,0,5,0,0,0,1,0,0,1,0,0,0,0,2,24,5,0,3,0,1,0,0,2,0,1,1,0,0,0,14,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OmnicommProtocolDecoder.java,org.traccar.protocol.OmnicommProtocolDecoder,class,11,12,1,11,15,2,0,62,4,0.5,0.0,0.0,4,0,1,2,1,0,2,0,0,0,4,4,4,0,0,0,4,0,1,94,5,1,5,0,1,3,20,19,10,17,3,0,0,0,70,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrionFrameDecoder.java,org.traccar.protocol.OrionFrameDecoder,class,4,5,1,4,10,2,0,5,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,4,1,2,0,0,0,12,11,6,6,4,0,0,0,22,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/CradlepointProtocol.java,org.traccar.protocol.CradlepointProtocol$Anonymous1,anonymous,6,6,0,6,1,1,0,1,0,0.0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/forward/PositionData.java,org.traccar.forward.PositionData,class,3,7,4,3,4,1,0,0,0,0.375,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,0,0,2,0,2,0,0,0,0,7,1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/JsonGeocoder.java,org.traccar.geocoder.JsonGeocoder$Anonymous2,anonymous,3,3,0,3,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/EventLoopGroupFactory.java,org.traccar.EventLoopGroupFactory,class,2,3,1,2,3,1,0,0,3,0.6666667,0.0,0.0,3,2,2,1,0,0,2,0,0,0,2,2,0,2,0,0,0,0,0,12,2,0,0,0,0,0,0,2,0,2,0,0,0,0,10,17,0
