file,class,method,variable,usage
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/BcdUtil.java,org.traccar.helper.BcdUtil,readCoordinate/1[org.traccar.helper.ByteBuf],b1,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/MapboxGeocoder.java,org.traccar.geocoder.MapboxGeocoder,"MapboxGeocoder/4[org.traccar.geocoder.Client,java.lang.String,int,org.traccar.geocoder.AddressFormat]",cacheSize,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/MapboxGeocoder.java,org.traccar.geocoder.MapboxGeocoder,"MapboxGeocoder/4[org.traccar.geocoder.Client,java.lang.String,int,org.traccar.geocoder.AddressFormat]",addressFormat,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/MapboxGeocoder.java,org.traccar.geocoder.MapboxGeocoder,"MapboxGeocoder/4[org.traccar.geocoder.Client,java.lang.String,int,org.traccar.geocoder.AddressFormat]",client,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/MapboxGeocoder.java,org.traccar.geocoder.MapboxGeocoder,"MapboxGeocoder/4[org.traccar.geocoder.Client,java.lang.String,int,org.traccar.geocoder.AddressFormat]",key,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/MapboxGeocoder.java,org.traccar.geocoder.MapboxGeocoder,formatUrl/1[java.lang.String],key,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/MapboxGeocoder.java,org.traccar.geocoder.MapboxGeocoder,parseAddress/1[org.traccar.geocoder.JsonObject],features,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/MapboxGeocoder.java,org.traccar.geocoder.MapboxGeocoder,parseAddress/1[org.traccar.geocoder.JsonObject],address,10
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/MapboxGeocoder.java,org.traccar.geocoder.MapboxGeocoder,parseAddress/1[org.traccar.geocoder.JsonObject],mostSpecificFeature,4
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/MapboxGeocoder.java,org.traccar.geocoder.MapboxGeocoder,parseAddress/1[org.traccar.geocoder.JsonObject],feature,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/MapboxGeocoder.java,org.traccar.geocoder.MapboxGeocoder,parseAddress/1[org.traccar.geocoder.JsonObject],json,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/MapboxGeocoder.java,org.traccar.geocoder.MapboxGeocoder,parseAddress/1[org.traccar.geocoder.JsonObject],type,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/MapboxGeocoder.java,org.traccar.geocoder.MapboxGeocoder,parseAddress/1[org.traccar.geocoder.JsonObject],value,7
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrbcommProtocolDecoder.java,org.traccar.protocol.OrbcommProtocolDecoder,OrbcommProtocolDecoder/1[org.traccar.Protocol],protocol,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrbcommProtocolDecoder.java,org.traccar.protocol.OrbcommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",msg,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrbcommProtocolDecoder.java,org.traccar.protocol.OrbcommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",poller,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrbcommProtocolDecoder.java,org.traccar.protocol.OrbcommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",dateFormat,5
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrbcommProtocolDecoder.java,org.traccar.protocol.OrbcommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",deviceSession,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrbcommProtocolDecoder.java,org.traccar.protocol.OrbcommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",heading,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrbcommProtocolDecoder.java,org.traccar.protocol.OrbcommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",channel,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrbcommProtocolDecoder.java,org.traccar.protocol.OrbcommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",i,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrbcommProtocolDecoder.java,org.traccar.protocol.OrbcommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",positions,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrbcommProtocolDecoder.java,org.traccar.protocol.OrbcommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",j,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrbcommProtocolDecoder.java,org.traccar.protocol.OrbcommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",message,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrbcommProtocolDecoder.java,org.traccar.protocol.OrbcommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",content,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrbcommProtocolDecoder.java,org.traccar.protocol.OrbcommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",field,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrbcommProtocolDecoder.java,org.traccar.protocol.OrbcommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",response,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrbcommProtocolDecoder.java,org.traccar.protocol.OrbcommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",json,4
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrbcommProtocolDecoder.java,org.traccar.protocol.OrbcommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",messages,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrbcommProtocolDecoder.java,org.traccar.protocol.OrbcommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",position,15
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrbcommProtocolDecoder.java,org.traccar.protocol.OrbcommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",fields,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrbcommProtocolDecoder.java,org.traccar.protocol.OrbcommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",value,5
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OrbcommProtocolDecoder.java,org.traccar.protocol.OrbcommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",remoteAddress,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/StarLinkProtocol.java,org.traccar.protocol.StarLinkProtocol,StarLinkProtocol/1[org.traccar.config.Config],config,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/schedule/TaskDeleteTemporary.java,org.traccar.schedule.TaskDeleteTemporary,TaskDeleteTemporary/1[org.traccar.schedule.Storage],storage,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/schedule/TaskDeleteTemporary.java,org.traccar.schedule.TaskDeleteTemporary,schedule/1[java.util.concurrent.ScheduledExecutorService],executor,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/schedule/TaskDeleteTemporary.java,org.traccar.schedule.TaskDeleteTemporary,run/0,e,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/forward/EventForwarderMqtt.java,org.traccar.forward.EventForwarderMqtt,"EventForwarderMqtt/2[org.traccar.forward.Config,org.traccar.forward.ObjectMapper]",objectMapper,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/forward/EventForwarderMqtt.java,org.traccar.forward.EventForwarderMqtt,"EventForwarderMqtt/2[org.traccar.forward.Config,org.traccar.forward.ObjectMapper]",config,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/forward/EventForwarderMqtt.java,org.traccar.forward.EventForwarderMqtt,"forward/2[org.traccar.forward.EventData,org.traccar.forward.ResultHandler]",eventData,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/forward/EventForwarderMqtt.java,org.traccar.forward.EventForwarderMqtt,"forward/2[org.traccar.forward.EventData,org.traccar.forward.ResultHandler]",payload,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/forward/EventForwarderMqtt.java,org.traccar.forward.EventForwarderMqtt,"forward/2[org.traccar.forward.EventData,org.traccar.forward.ResultHandler]",e,4
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/forward/EventForwarderMqtt.java,org.traccar.forward.EventForwarderMqtt,"forward/2[org.traccar.forward.EventData,org.traccar.forward.ResultHandler]",resultHandler,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/forward/EventForwarderMqtt.java,org.traccar.forward.EventForwarderMqtt,"forward/2[org.traccar.forward.EventData,org.traccar.forward.ResultHandler]",message,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/broadcast/BroadcastInterface.java,org.traccar.broadcast.BroadcastInterface,"updateCommand/2[boolean,long]",deviceId,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/broadcast/BroadcastInterface.java,org.traccar.broadcast.BroadcastInterface,"updateCommand/2[boolean,long]",local,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/broadcast/BroadcastInterface.java,org.traccar.broadcast.BroadcastInterface,"updatePosition/2[boolean,org.traccar.broadcast.Position]",position,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/broadcast/BroadcastInterface.java,org.traccar.broadcast.BroadcastInterface,"updatePosition/2[boolean,org.traccar.broadcast.Position]",local,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/broadcast/BroadcastInterface.java,org.traccar.broadcast.BroadcastInterface,"updateEvent/3[boolean,long,org.traccar.broadcast.Event]",event,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/broadcast/BroadcastInterface.java,org.traccar.broadcast.BroadcastInterface,"updateEvent/3[boolean,long,org.traccar.broadcast.Event]",userId,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/broadcast/BroadcastInterface.java,org.traccar.broadcast.BroadcastInterface,"updateEvent/3[boolean,long,org.traccar.broadcast.Event]",local,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/broadcast/BroadcastInterface.java,org.traccar.broadcast.BroadcastInterface,"invalidateObject/4[boolean,java.lang.Class<T>,long,org.traccar.model.ObjectOperation]",id,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/broadcast/BroadcastInterface.java,org.traccar.broadcast.BroadcastInterface,"invalidateObject/4[boolean,java.lang.Class<T>,long,org.traccar.model.ObjectOperation]",clazz,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/broadcast/BroadcastInterface.java,org.traccar.broadcast.BroadcastInterface,"invalidateObject/4[boolean,java.lang.Class<T>,long,org.traccar.model.ObjectOperation]",operation,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/broadcast/BroadcastInterface.java,org.traccar.broadcast.BroadcastInterface,"invalidateObject/4[boolean,java.lang.Class<T>,long,org.traccar.model.ObjectOperation]",local,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/broadcast/BroadcastInterface.java,org.traccar.broadcast.BroadcastInterface,"updateDevice/2[boolean,org.traccar.model.Device]",device,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/broadcast/BroadcastInterface.java,org.traccar.broadcast.BroadcastInterface,"updateDevice/2[boolean,org.traccar.model.Device]",local,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/broadcast/BroadcastInterface.java,org.traccar.broadcast.BroadcastInterface,"invalidatePermission/6[boolean,java.lang.Class<T1>,long,java.lang.Class<T2>,long,boolean]",clazz2,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/broadcast/BroadcastInterface.java,org.traccar.broadcast.BroadcastInterface,"invalidatePermission/6[boolean,java.lang.Class<T1>,long,java.lang.Class<T2>,long,boolean]",clazz1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/broadcast/BroadcastInterface.java,org.traccar.broadcast.BroadcastInterface,"invalidatePermission/6[boolean,java.lang.Class<T1>,long,java.lang.Class<T2>,long,boolean]",id2,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/broadcast/BroadcastInterface.java,org.traccar.broadcast.BroadcastInterface,"invalidatePermission/6[boolean,java.lang.Class<T1>,long,java.lang.Class<T2>,long,boolean]",id1,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/broadcast/BroadcastInterface.java,org.traccar.broadcast.BroadcastInterface,"invalidatePermission/6[boolean,java.lang.Class<T1>,long,java.lang.Class<T2>,long,boolean]",link,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/broadcast/BroadcastInterface.java,org.traccar.broadcast.BroadcastInterface,"invalidatePermission/6[boolean,java.lang.Class<T1>,long,java.lang.Class<T2>,long,boolean]",local,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/Address.java,org.traccar.geocoder.Address,setSuburb/1[java.lang.String],suburb,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/Address.java,org.traccar.geocoder.Address,setPostcode/1[java.lang.String],postcode,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/Address.java,org.traccar.geocoder.Address,setCountry/1[java.lang.String],country,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/Address.java,org.traccar.geocoder.Address,setState/1[java.lang.String],state,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/Address.java,org.traccar.geocoder.Address,setSettlement/1[java.lang.String],settlement,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/Address.java,org.traccar.geocoder.Address,setStreet/1[java.lang.String],street,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/Address.java,org.traccar.geocoder.Address,setHouse/1[java.lang.String],house,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/Address.java,org.traccar.geocoder.Address,setDistrict/1[java.lang.String],district,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/Address.java,org.traccar.geocoder.Address,setFormattedAddress/1[java.lang.String],formattedAddress,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/RetranslatorFrameDecoder.java,org.traccar.protocol.RetranslatorFrameDecoder,"decode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.Channel,org.traccar.protocol.ByteBuf]",buf,4
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/RetranslatorFrameDecoder.java,org.traccar.protocol.RetranslatorFrameDecoder,"decode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.Channel,org.traccar.protocol.ByteBuf]",ctx,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/RetranslatorFrameDecoder.java,org.traccar.protocol.RetranslatorFrameDecoder,"decode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.Channel,org.traccar.protocol.ByteBuf]",channel,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/RetranslatorFrameDecoder.java,org.traccar.protocol.RetranslatorFrameDecoder,"decode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.Channel,org.traccar.protocol.ByteBuf]",length,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/ExtremTracProtocol.java,org.traccar.protocol.ExtremTracProtocol,ExtremTracProtocol/1[org.traccar.config.Config],config,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/GotopProtocol.java,org.traccar.protocol.GotopProtocol,GotopProtocol/1[org.traccar.protocol.Config],config,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/DwayProtocolDecoder.java,org.traccar.protocol.DwayProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",msg,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/DwayProtocolDecoder.java,org.traccar.protocol.DwayProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",sentence,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/DwayProtocolDecoder.java,org.traccar.protocol.DwayProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",parser,14
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/DwayProtocolDecoder.java,org.traccar.protocol.DwayProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",deviceSession,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/DwayProtocolDecoder.java,org.traccar.protocol.DwayProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",channel,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/DwayProtocolDecoder.java,org.traccar.protocol.DwayProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",position,15
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/DwayProtocolDecoder.java,org.traccar.protocol.DwayProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",remoteAddress,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/DwayProtocolDecoder.java,org.traccar.protocol.DwayProtocolDecoder,DwayProtocolDecoder/1[org.traccar.protocol.Protocol],protocol,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/Log.java,org.traccar.helper.Log$RollingFileHandler,close/0,e,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/Log.java,org.traccar.helper.Log$RollingFileHandler,"RollingFileHandler/3[java.lang.String,boolean,java.lang.String]",rotate,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/Log.java,org.traccar.helper.Log$RollingFileHandler,"RollingFileHandler/3[java.lang.String,boolean,java.lang.String]",name,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/Log.java,org.traccar.helper.Log$RollingFileHandler,"RollingFileHandler/3[java.lang.String,boolean,java.lang.String]",rotateInterval,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/Log.java,org.traccar.helper.Log$RollingFileHandler,publish/1[java.util.logging.LogRecord],e,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/Log.java,org.traccar.helper.Log$RollingFileHandler,publish/1[java.util.logging.LogRecord],record,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/Log.java,org.traccar.helper.Log$RollingFileHandler,publish/1[java.util.logging.LogRecord],suffix,6
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/helper/Log.java,org.traccar.helper.Log$RollingFileHandler,flush/0,e,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/EskyProtocol.java,org.traccar.protocol.EskyProtocol$Anonymous1,"addProtocolHandlers/2[org.traccar.protocol.PipelineBuilder,org.traccar.protocol.Config]",pipeline,4
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/EskyProtocol.java,org.traccar.protocol.EskyProtocol$Anonymous1,"addProtocolHandlers/2[org.traccar.protocol.PipelineBuilder,org.traccar.protocol.Config]",config,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/EskyProtocol.java,org.traccar.protocol.EskyProtocol$Anonymous2,"addProtocolHandlers/2[org.traccar.protocol.PipelineBuilder,org.traccar.protocol.Config]",pipeline,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/EskyProtocol.java,org.traccar.protocol.EskyProtocol$Anonymous2,"addProtocolHandlers/2[org.traccar.protocol.PipelineBuilder,org.traccar.protocol.Config]",config,0
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Ardi01Protocol.java,org.traccar.protocol.Ardi01Protocol,Ardi01Protocol/1[org.traccar.protocol.Config],config,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/handler/events/MediaEventHandler.java,org.traccar.handler.events.MediaEventHandler,"analyzePosition/2[org.traccar.handler.events.Position,org.traccar.handler.events.BaseEventHandler.Callback]",callback,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/handler/events/MediaEventHandler.java,org.traccar.handler.events.MediaEventHandler,"analyzePosition/2[org.traccar.handler.events.Position,org.traccar.handler.events.BaseEventHandler.Callback]",position,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/handler/events/MediaEventHandler.java,org.traccar.handler.events.MediaEventHandler,"analyzePosition/2[org.traccar.handler.events.Position,org.traccar.handler.events.BaseEventHandler.Callback]",type,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/handler/events/MediaEventHandler.java,org.traccar.handler.events.MediaEventHandler,"analyzePosition/2[org.traccar.handler.events.Position,org.traccar.handler.events.BaseEventHandler.Callback]",event,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/SolarPoweredProtocolDecoder.java,org.traccar.protocol.SolarPoweredProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",msg,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/SolarPoweredProtocolDecoder.java,org.traccar.protocol.SolarPoweredProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",deviceSession,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/SolarPoweredProtocolDecoder.java,org.traccar.protocol.SolarPoweredProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",channel,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/SolarPoweredProtocolDecoder.java,org.traccar.protocol.SolarPoweredProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",length,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/SolarPoweredProtocolDecoder.java,org.traccar.protocol.SolarPoweredProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",alarmMask,5
