file,class,method,variable,usage
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/notificators/NotificatorTraccar.java,org.traccar.notificators.NotificatorTraccar,"NotificatorTraccar/3[org.traccar.notificators.Config,org.traccar.notificators.NotificationFormatter,org.traccar.notificators.Client]",client,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/notificators/NotificatorTraccar.java,org.traccar.notificators.NotificatorTraccar,"NotificatorTraccar/3[org.traccar.notificators.Config,org.traccar.notificators.NotificationFormatter,org.traccar.notificators.Client]",url,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/notificators/NotificatorTraccar.java,org.traccar.notificators.NotificatorTraccar,"NotificatorTraccar/3[org.traccar.notificators.Config,org.traccar.notificators.NotificationFormatter,org.traccar.notificators.Client]",key,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/security/LoginService.java,org.traccar.api.security.LoginService,"LoginService/4[org.traccar.api.security.Config,org.traccar.storage.Storage,org.traccar.api.signature.TokenManager,org.traccar.api.security.LdapProvider]",ldapProvider,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/security/LoginService.java,org.traccar.api.security.LoginService,"LoginService/4[org.traccar.api.security.Config,org.traccar.storage.Storage,org.traccar.api.signature.TokenManager,org.traccar.api.security.LdapProvider]",forceLdap,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/security/LoginService.java,org.traccar.api.security.LoginService,"LoginService/4[org.traccar.api.security.Config,org.traccar.storage.Storage,org.traccar.api.signature.TokenManager,org.traccar.api.security.LdapProvider]",tokenManager,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/security/LoginService.java,org.traccar.api.security.LoginService,"LoginService/4[org.traccar.api.security.Config,org.traccar.storage.Storage,org.traccar.api.signature.TokenManager,org.traccar.api.security.LdapProvider]",storage,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/security/LoginService.java,org.traccar.api.security.LoginService,"LoginService/4[org.traccar.api.security.Config,org.traccar.storage.Storage,org.traccar.api.signature.TokenManager,org.traccar.api.security.LdapProvider]",serviceAccountToken,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/security/LoginService.java,org.traccar.api.security.LoginService,"login/2[java.lang.String,java.lang.String]",ldapProvider,5
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/security/LoginService.java,org.traccar.api.security.LoginService,"login/2[java.lang.String,java.lang.String]",forceLdap,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/security/LoginService.java,org.traccar.api.security.LoginService,"login/2[java.lang.String,java.lang.String]",storage,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/security/LoginService.java,org.traccar.api.security.LoginService,login/1[java.lang.String],tokenManager,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/security/LoginService.java,org.traccar.api.security.LoginService,login/1[java.lang.String],serviceAccountToken,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/security/LoginService.java,org.traccar.api.security.LoginService,login/1[java.lang.String],storage,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/KenjiProtocolDecoder.java,org.traccar.protocol.KenjiProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",PATTERN,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/storage/query/Condition.java,org.traccar.storage.query.Condition$Between,getToVariable/0,toVariable,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/storage/query/Condition.java,org.traccar.storage.query.Condition$Between,"Between/5[java.lang.String,java.lang.String,java.lang.Object,java.lang.String,java.lang.Object]",fromValue,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/storage/query/Condition.java,org.traccar.storage.query.Condition$Between,"Between/5[java.lang.String,java.lang.String,java.lang.Object,java.lang.String,java.lang.Object]",toValue,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/storage/query/Condition.java,org.traccar.storage.query.Condition$Between,"Between/5[java.lang.String,java.lang.String,java.lang.Object,java.lang.String,java.lang.Object]",toVariable,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/storage/query/Condition.java,org.traccar.storage.query.Condition$Between,"Between/5[java.lang.String,java.lang.String,java.lang.Object,java.lang.String,java.lang.Object]",column,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/storage/query/Condition.java,org.traccar.storage.query.Condition$Between,"Between/5[java.lang.String,java.lang.String,java.lang.Object,java.lang.String,java.lang.Object]",fromVariable,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/storage/query/Condition.java,org.traccar.storage.query.Condition$Between,getFromVariable/0,fromVariable,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/storage/query/Condition.java,org.traccar.storage.query.Condition$Between,getFromValue/0,fromValue,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/storage/query/Condition.java,org.traccar.storage.query.Condition$Between,getToValue/0,toValue,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/storage/query/Condition.java,org.traccar.storage.query.Condition$Between,getColumn/0,column,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/AddressFormat.java,org.traccar.geocoder.AddressFormat,AddressFormat/1[java.lang.String],format,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/geocoder/AddressFormat.java,org.traccar.geocoder.AddressFormat,"format/3[java.lang.Object,java.lang.StringBuffer,java.text.FieldPosition]",format,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/CityeasyProtocolDecoder.java,org.traccar.protocol.CityeasyProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",PATTERN,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/CityeasyProtocolDecoder.java,org.traccar.protocol.CityeasyProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",MSG_LOCATION_REPORT,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/CityeasyProtocolDecoder.java,org.traccar.protocol.CityeasyProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",MSG_LOCATION_REQUEST,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/web/ConsoleServlet.java,org.traccar.web.ConsoleServlet,ConsoleServlet/1[org.traccar.config.Config],config,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/web/ConsoleServlet.java,org.traccar.web.ConsoleServlet,init/0,LOGGER,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/web/ConsoleServlet.java,org.traccar.web.ConsoleServlet,init/0,config,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OkoProtocolDecoder.java,org.traccar.protocol.OkoProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",PATTERN,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/handler/RemoteAddressHandler.java,org.traccar.handler.RemoteAddressHandler,RemoteAddressHandler/1[org.traccar.config.Config],enabled,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/handler/RemoteAddressHandler.java,org.traccar.handler.RemoteAddressHandler,"channelRead/2[org.traccar.handler.ChannelHandlerContext,java.lang.Object]",enabled,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Tr20ProtocolDecoder.java,org.traccar.protocol.Tr20ProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",PATTERN_PING,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Tr20ProtocolDecoder.java,org.traccar.protocol.Tr20ProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",PATTERN_DATA,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NiotProtocolDecoder.java,org.traccar.protocol.NiotProtocolDecoder,"sendResponse/4[org.traccar.protocol.Channel,java.net.SocketAddress,int,int]",MSG_RESPONSE,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/NiotProtocolDecoder.java,org.traccar.protocol.NiotProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",MSG_POSITION_DATA,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/handler/GeolocationHandler.java,org.traccar.handler.GeolocationHandler,"channelRead/2[org.traccar.handler.ChannelHandlerContext,java.lang.Object]",reuse,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/handler/GeolocationHandler.java,org.traccar.handler.GeolocationHandler,"channelRead/2[org.traccar.handler.ChannelHandlerContext,java.lang.Object]",geolocationProvider,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/handler/GeolocationHandler.java,org.traccar.handler.GeolocationHandler,"channelRead/2[org.traccar.handler.ChannelHandlerContext,java.lang.Object]",processInvalidPositions,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/handler/GeolocationHandler.java,org.traccar.handler.GeolocationHandler,"channelRead/2[org.traccar.handler.ChannelHandlerContext,java.lang.Object]",cacheManager,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/handler/GeolocationHandler.java,org.traccar.handler.GeolocationHandler,"channelRead/2[org.traccar.handler.ChannelHandlerContext,java.lang.Object]",statisticsManager,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/handler/GeolocationHandler.java,org.traccar.handler.GeolocationHandler,"GeolocationHandler/4[org.traccar.config.Config,org.traccar.handler.GeolocationProvider,org.traccar.handler.CacheManager,org.traccar.database.StatisticsManager]",reuse,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/handler/GeolocationHandler.java,org.traccar.handler.GeolocationHandler,"GeolocationHandler/4[org.traccar.config.Config,org.traccar.handler.GeolocationProvider,org.traccar.handler.CacheManager,org.traccar.database.StatisticsManager]",geolocationProvider,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/handler/GeolocationHandler.java,org.traccar.handler.GeolocationHandler,"GeolocationHandler/4[org.traccar.config.Config,org.traccar.handler.GeolocationProvider,org.traccar.handler.CacheManager,org.traccar.database.StatisticsManager]",processInvalidPositions,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/handler/GeolocationHandler.java,org.traccar.handler.GeolocationHandler,"GeolocationHandler/4[org.traccar.config.Config,org.traccar.handler.GeolocationProvider,org.traccar.handler.CacheManager,org.traccar.database.StatisticsManager]",cacheManager,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/handler/GeolocationHandler.java,org.traccar.handler.GeolocationHandler,"GeolocationHandler/4[org.traccar.config.Config,org.traccar.handler.GeolocationProvider,org.traccar.handler.CacheManager,org.traccar.database.StatisticsManager]",statisticsManager,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WindowsService.java,org.traccar.WindowsService,WindowsService/1[java.lang.String],serviceName,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WindowsService.java,org.traccar.WindowsService,"reportStatus/3[int,int,int]",serviceStatusHandle,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WindowsService.java,org.traccar.WindowsService,"reportStatus/3[int,int,int]",ADVAPI_32,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WindowsService.java,org.traccar.WindowsService,"install/6[java.lang.String,java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String]",ADVAPI_32,4
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WindowsService.java,org.traccar.WindowsService,"install/6[java.lang.String,java.lang.String,java.lang.String[],java.lang.String,java.lang.String,java.lang.String]",serviceName,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WindowsService.java,org.traccar.WindowsService,"openServiceControlManager/2[java.lang.String,int]",ADVAPI_32,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WindowsService.java,org.traccar.WindowsService,stop/0,serviceName,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WindowsService.java,org.traccar.WindowsService,uninstall/0,ADVAPI_32,4
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WindowsService.java,org.traccar.WindowsService,uninstall/0,serviceName,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WindowsService.java,org.traccar.WindowsService,start/0,ADVAPI_32,4
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WindowsService.java,org.traccar.WindowsService,start/0,serviceName,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/WindowsService.java,org.traccar.WindowsService,init/0,serviceName,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/resource/ServerResource.java,org.traccar.api.resource.ServerResource,update/1[org.traccar.api.resource.Server],cacheManager,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/resource/ServerResource.java,org.traccar.api.resource.ServerResource,"geocode/2[double,double]",geocoder,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/resource/ServerResource.java,org.traccar.api.resource.ServerResource,get/0,mailManager,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/resource/ServerResource.java,org.traccar.api.resource.ServerResource,get/0,geocoder,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/StopsReportProvider.java,org.traccar.reports.StopsReportProvider,"StopsReportProvider/3[org.traccar.reports.Config,org.traccar.reports.common.ReportUtils,org.traccar.reports.Storage]",storage,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/StopsReportProvider.java,org.traccar.reports.StopsReportProvider,"StopsReportProvider/3[org.traccar.reports.Config,org.traccar.reports.common.ReportUtils,org.traccar.reports.Storage]",config,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/StopsReportProvider.java,org.traccar.reports.StopsReportProvider,"StopsReportProvider/3[org.traccar.reports.Config,org.traccar.reports.common.ReportUtils,org.traccar.reports.Storage]",reportUtils,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/StopsReportProvider.java,org.traccar.reports.StopsReportProvider,"detectStops/3[org.traccar.reports.Device,java.util.Date,java.util.Date]",storage,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/StopsReportProvider.java,org.traccar.reports.StopsReportProvider,"detectStops/3[org.traccar.reports.Device,java.util.Date,java.util.Date]",config,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/StopsReportProvider.java,org.traccar.reports.StopsReportProvider,"detectStops/3[org.traccar.reports.Device,java.util.Date,java.util.Date]",reportUtils,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/StopsReportProvider.java,org.traccar.reports.StopsReportProvider,"getExcel/6[java.io.OutputStream,long,java.util.Collection<java.lang.Long>,java.util.Collection<java.lang.Long>,java.util.Date,java.util.Date]",storage,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/StopsReportProvider.java,org.traccar.reports.StopsReportProvider,"getExcel/6[java.io.OutputStream,long,java.util.Collection<java.lang.Long>,java.util.Collection<java.lang.Long>,java.util.Date,java.util.Date]",reportUtils,4
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/StopsReportProvider.java,org.traccar.reports.StopsReportProvider,"getExcel/6[java.io.OutputStream,long,java.util.Collection<java.lang.Long>,java.util.Collection<java.lang.Long>,java.util.Date,java.util.Date]",config,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/reports/StopsReportProvider.java,org.traccar.reports.StopsReportProvider,"getObjects/5[long,java.util.Collection<java.lang.Long>,java.util.Collection<java.lang.Long>,java.util.Date,java.util.Date]",reportUtils,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/BaseProtocolPoller.java,org.traccar.BaseProtocolPoller,channelActive/1[org.traccar.ChannelHandlerContext],interval,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/BaseProtocolPoller.java,org.traccar.BaseProtocolPoller,channelActive/1[org.traccar.ChannelHandlerContext],timeout,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/BaseProtocolPoller.java,org.traccar.BaseProtocolPoller,channelInactive/1[org.traccar.ChannelHandlerContext],timeout,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/BaseProtocolPoller.java,org.traccar.BaseProtocolPoller,BaseProtocolPoller/1[long],interval,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/CellocatorProtocolDecoder.java,org.traccar.protocol.CellocatorProtocolDecoder,"sendResponse/4[org.traccar.protocol.Channel,java.net.SocketAddress,long,byte]",MSG_SERVER_ACKNOWLEDGE,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/CellocatorProtocolDecoder.java,org.traccar.protocol.CellocatorProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",MSG_CLIENT_MODULAR_EXT,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/CellocatorProtocolDecoder.java,org.traccar.protocol.CellocatorProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",MSG_CLIENT_STATUS,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/CellocatorProtocolDecoder.java,org.traccar.protocol.CellocatorProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",MSG_CLIENT_SERIAL,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/CellocatorProtocolDecoder.java,org.traccar.protocol.CellocatorProtocolDecoder,"sendModuleResponse/4[org.traccar.protocol.Channel,java.net.SocketAddress,long,byte]",MSG_CLIENT_MODULAR_EXT,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/model/Typed.java,org.traccar.model.Typed,equals/1[java.lang.Object],type,2
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/model/Typed.java,org.traccar.model.Typed,setType/1[java.lang.String],type,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/model/Typed.java,org.traccar.model.Typed,hashCode/0,type,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/model/Typed.java,org.traccar.model.Typed,Typed/1[java.lang.String],type,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/model/Typed.java,org.traccar.model.Typed,getType/0,type,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OmnicommProtocolDecoder.java,org.traccar.protocol.OmnicommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",MSG_ARCHIVE_INQUIRY,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OmnicommProtocolDecoder.java,org.traccar.protocol.OmnicommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",MSG_REMOVE_ARCHIVE_INQUIRY,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OmnicommProtocolDecoder.java,org.traccar.protocol.OmnicommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",MSG_ARCHIVE_DATA,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/OmnicommProtocolDecoder.java,org.traccar.protocol.OmnicommProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",MSG_IDENTIFICATION,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/EventLoopGroupFactory.java,org.traccar.EventLoopGroupFactory,getBossGroup/0,bossGroup,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/EventLoopGroupFactory.java,org.traccar.EventLoopGroupFactory,getWorkerGroup/0,workerGroup,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/WristbandProtocolDecoder.java,org.traccar.protocol.WristbandProtocolDecoder,"decodeMessage/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.String]",PATTERN,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/ExtremTracProtocolDecoder.java,org.traccar.protocol.ExtremTracProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",PATTERN,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/model/BaseModel.java,org.traccar.model.BaseModel,setId/1[long],id,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/model/BaseModel.java,org.traccar.model.BaseModel,getId/0,id,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/TaipPrefixEncoder.java,org.traccar.protocol.TaipPrefixEncoder,TaipPrefixEncoder/1[org.traccar.protocol.Protocol],protocol,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/TaipPrefixEncoder.java,org.traccar.protocol.TaipPrefixEncoder,setConfig/1[org.traccar.protocol.Config],config,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/TaipPrefixEncoder.java,org.traccar.protocol.TaipPrefixEncoder,"encode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.ByteBuf,java.util.List<java.lang.Object>]",protocol,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/TaipPrefixEncoder.java,org.traccar.protocol.TaipPrefixEncoder,"encode/3[org.traccar.protocol.ChannelHandlerContext,org.traccar.protocol.ByteBuf,java.util.List<java.lang.Object>]",config,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/Xt013ProtocolDecoder.java,org.traccar.protocol.Xt013ProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",PATTERN,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/security/UserPrincipal.java,org.traccar.api.security.UserPrincipal,UserPrincipal/1[long],userId,3
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/api/security/UserPrincipal.java,org.traccar.api.security.UserPrincipal,getUserId/0,userId,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/AutoFonProtocolDecoder.java,org.traccar.protocol.AutoFonProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",MSG_45_LOGIN,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/AutoFonProtocolDecoder.java,org.traccar.protocol.AutoFonProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",MSG_45_LOCATION,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/AutoFonProtocolDecoder.java,org.traccar.protocol.AutoFonProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",MSG_HISTORY,1
/Users/luizportela/Documents/udesc/7a-fase/quad/qualidade-trabalho/traccar/src/main/java/org/traccar/protocol/AutoFonProtocolDecoder.java,org.traccar.protocol.AutoFonProtocolDecoder,"decode/3[org.traccar.protocol.Channel,java.net.SocketAddress,java.lang.Object]",MSG_LOGIN,2
